created_at,username/id_user,full_text,like_count,quote_count,reply_count,retweet_count,tweet_url,Media,label_sentimen
2025-02-20T17:36:23Z,@delviadolorosabarus,Lucunys kabur selalu ke Negara Kafir,0,0,0,0,,YouTube,-1
2025-02-20T17:31:33Z,@aguspriyatno96,"Udah yg mau kabur ya Monggo, tinggal kabur aja, gak usah banyak narasi",0,0,0,0,,YouTube,-1
2025-02-20T17:30:00Z,@BachirudinPurbalingga,"Nga mau pulang ,dan ngga mau mati di Indonesia silahkan aja  itu pilihan  dan jangan lupa keluarga di bawa tong",0,0,0,0,,YouTube,-1
2025-02-20T17:19:05Z,@djamsbon454,Warga indonesia kalo ada yang mau kabor biarin aja kabor nggak usah di urusin,0,0,0,0,,YouTube,-1
2025-02-20T17:10:14Z,@rosmayati3809,Indonesia hargamati tetap berjuwang sebagi anak baksa indonesia merdeka tetap semaggat bamsaku meraputi,0,0,0,0,,YouTube,0
2025-02-20T17:05:01Z,@Joan-o4p,"Ya gak usah balik, hanya jadi sampah masyarakat saja",0,0,0,0,,YouTube,-1
2025-02-20T16:54:57Z,@Pendi-cb9ft,"Rezeki setiap org sdh ditentukan oleh allah swt, tinggal bagaimana cara org trsb berdoa dan berusaha meraih kesuksesannya dimuka  bumi ini.. Tapi jgn kau salah kn NKRI TERCINTA ini dgn hal cari mkn untk isi perutmu!!!.    # NKRI HARGA MATI. # NKRI TANAH AIR KU.",0,0,0,0,,YouTube,-1
2025-02-20T16:29:42Z,@Mulyadi2023-e6z,"Cuma segelintir orang , banysk juga warga negsrs lain ingin jadi wni gitu saja dibesar besarkan ,itu sejak dulu sudah ada, , viral ujung ujungnya",0,0,0,0,,YouTube,-1
2025-02-20T16:26:59Z,@AndiYusuf-j4z,Silahkan pergi sepuas n sesuka kamu yeeee,0,0,0,0,,YouTube,-1
2025-02-20T16:25:20Z,@Mulyadi2023-e6z,Itu hak and,0,0,0,0,,YouTube,0
2025-02-20T16:13:03Z,@SugiantoSugianto-qy3of,"Tak payah balik jasamu mna untuk negara,, ikut berjuang sama pejajah tak. Pernah",0,0,0,0,,YouTube,-1
2025-02-20T16:02:26Z,@djokowahono8301,Kabur lah selama lamanya tidak usah kembali ke Indonesia.Biar Indonesia dibangun oleh Bangsa Indonesia dinikmati oleh Bangsa Indonesia Sendiri,0,0,0,0,,YouTube,-1
2025-02-20T15:50:51Z,@RaniaSelfiani-p5y,Bodo amat lu mau mati dimanapun terserah tidak ada yg merindukan lu,0,0,0,0,,YouTube,-1
2025-02-20T15:42:12Z,@mulyawatizulfadhliyaj6067,"Dasar luhut nyalahan rakyat aja bukan ditangkapin baik, dia dipenerintah kan  sudah lama,  kemana aja selama ini  dia kan memikir rakyat, dia mikir diri sendiri karena tidak sensitif karena sudah banyak dapat uang dari negara.",0,0,0,0,,YouTube,-1
2025-02-20T15:41:51Z,@RadiSetianto,Bukan jiwa orang Indonesia kalau takut tinggal dinegeri sendiri artinya orang yg mudah goyah kareba dunia,0,0,0,0,,YouTube,-1
2025-02-20T15:41:29Z,@Yosep1234-v3n,Emang kmi pikirin.kmi ni anak bumi putra.klau kmu mau kabur kabur aj.kmi Enda juga  rasa rugi.nkri harga mati.,0,0,0,0,,YouTube,-1
2025-02-20T15:38:14Z,@SupriyadiDodi-ue1dn,Wooy kawan lu g mau mati di Indonesia jg g apa bos lagipula g rugi buat kita yg cinta tanah air Indonesia. Merdeka,0,0,0,0,,YouTube,-1
2025-02-20T15:37:39Z,@Duniaanak06-j9v,Kabur aja dulu <br>Biar ga ketangkep duluan !<br><br>Cari aman  bang !!!!!,0,0,0,0,,YouTube,1
2025-02-20T15:32:04Z,@masbadarcdrs764,"wong dihasut turunan pki ,,,kok mau aja ,,,nkri harga mati ,,,",0,0,0,0,,YouTube,-1
2025-02-20T15:31:47Z,@Duniaanak06-j9v,Lihat saja keturunan tiinghoa banyak yang sukses di indonesia.<br>Tapi bagiku tagar kabur aja dulu itu adalah pemikiran yang tak sanggup berjuang dalam kemandirian usaha.<br>Lemah dalam segala lini .<br>Di dalam jiwanya sudah hilang rasa patriotisme.<br>Hanya yg di pikirkan kenikmatan hidup.,0,0,0,0,,YouTube,-1
2025-02-20T15:29:08Z,@linawati4082,Orang bodoh..indonesia itu g selebar daun kelor lu cuma bisanya nebeng sampai ke negri orang belajar lo berkarya di negri sendiri,0,0,0,0,,YouTube,-1
2025-02-20T15:26:43Z,@hamidpujiharto3760,"Sejak dipimpin Jokowi, saya malu jadi orang Indonesia....<br>KPK dirusak....<br>UU dirusak....<br>Tatanan negara dirusak.....<br>Korupsi merajalela....<br>Nepotisme merajalela....<br>Pajak merajalela.....",0,0,0,0,,YouTube,-1
2025-02-20T15:25:16Z,@Ady-ne8xz,Jiwa pengecut,0,0,0,0,,YouTube,-1
2025-02-20T15:24:03Z,@Siyami-e7l,Orang orang yg gak punya jiwa nasionalis..mati aja lu di luar negri...jangan berharap apa yg negara berikan pada kita.tapi apa yg bisa kita berikan pada negara.hidup INDONESIA...❤,0,0,0,0,,YouTube,-1
2025-02-20T15:23:41Z,@prosun-yan303,"Silahkan kabur. Anda akan menjadi warga klas dua dan direndahkan mrk. Bahkan anda pun akan sulit berkembang, Krn kebanyakan migran hidup pas pasan menjadi tenaga kasar atau buruh harian.  Apa lagi di US Salah salah dideportasi krn mrk sdg anti migran. Bekerja diluar negeri kelihatan wah, tapi buruh harian. Silahkan kabur ngadu nasib, tapi tdk perlu merendahkan negaramu. 😊<br> <br>.",0,0,0,0,,YouTube,-1
2025-02-20T15:21:37Z,@AlifFaizi-k7c,Pala lu yg kaya lapangan bola. . indonesia ga butuh kaya elu. . 😂😂,0,0,0,0,,YouTube,-1
2025-02-20T15:21:16Z,@durokmanrokman3134,Gen manja yg putus asa&quot; kabur aja dulu&quot;,0,0,0,0,,YouTube,-1
2025-02-20T15:21:04Z,@lilikidayati9730,Kl mau kabur kabur aja malah  ngurangin penduduk indonesia 😅😅,0,0,0,0,,YouTube,-1
2025-02-20T15:20:19Z,@JokoPurnomo-m4y,Ndang minggat² kono..... Timbangane ngriwuki ae 😂😂😂,0,0,0,0,,YouTube,-1
2025-02-20T15:19:31Z,@babeharachman7043,"Silakan kalian keluar dr nkri tp ingat jangan balik lg k Indonesia, orang orang munafik",0,0,0,0,,YouTube,-1
2025-02-20T15:12:00Z,@MaryamRais-z9i,ingat ini politik...jgn mau di bodohin oknum oknum ini...,0,0,0,0,,YouTube,-1
2025-02-20T15:10:58Z,@MaryamRais-z9i,ngurangin penduduk...pergi pergi lah Lo....x berguna jg kalian rupamu juga pendatang...tp saya pikir-pikir ini politik oposisi...kita rakyat juga x bodoh bodoh bgt...,0,0,0,0,,YouTube,-1
2025-02-20T15:08:32Z,@sakurpalmer,Banyak orang negriku yg relah mengina bangsanya demi ke untungan pribadi..orang seperti ini...gak waras..klau pinter cobah bantu saudara sauadramu..ciptakan lapang kerja dengan ilmu mu..jangan nuntut terus sama negri ini loh di lahir di negri ini darah dagingmu terbentuk dari hasil negriku ini ..loh dasar gila gk ada syukurnya..,0,0,0,0,,YouTube,-1
2025-02-20T15:07:45Z,@hariyadipoerwanto6354,Sebaiknyaorang wni kabur gak usahbalik trus setatuzwni dicoretboz,0,0,0,0,,YouTube,-1
2025-02-20T15:06:01Z,@Wapit641,Indonesia harga matiiiiii....,0,0,0,0,,YouTube,0
2025-02-20T15:03:06Z,@mohdsarim9338,Yg penting jgn lupa kirim uang ke indonesia krna negri ini penuh dgn ke tidak jujuran makanya uang tdk ada harganya perlu bantuan pekerja2 luar negri utk tranfer uang di kampong sekurang kurangnya bs membantu menggerakan ekonomi setempat.,0,0,0,0,,YouTube,0
2025-02-20T14:59:51Z,@reyjoejoe2406,ya udah kabur aja kau sekarang dan enggak usah balik lagi ke Indonesia 🇮🇩 lagian enggak ada gunanya kau di Indonesia 🇮🇩.,0,0,0,0,,YouTube,-1
2025-02-20T14:58:18Z,@AndiArfan-g3t,Lebih baik kamu tidak balik dari pada jadi sampah di negara Indonesia,0,0,0,0,,YouTube,-1
2025-02-20T14:56:49Z,@BuleslokaLolo,"Itulah orang-orang yang munafik,tdk ada niat utk berjuang di tanah tercinta ini.",0,0,0,0,,YouTube,-1
2025-02-20T14:55:27Z,@nehemiasukirno5040,Kaburo.....emang dipikirin ?????,0,0,0,0,,YouTube,-1
2025-02-20T14:51:28Z,@DaudTebang,"Pemerintahnya hanya mementingkan diri sendiri AJA,dan tak ambil peduli tentang kesejahteraan rakyat dan keseluruhan tanah Indonesia,sedangkan negara Indonesia adalah negara yg terkaya dengan sumber alam semulajadi,tetapi di salah guna kan oleh oknum oknum yg hanya pintar membohongi para Rakyat Indonesia.kesrluruhannya.",0,0,0,0,,YouTube,-1
2025-02-20T14:48:54Z,@BadutDamai2024,"Pret gombal, aq, Pernah ingin punya KTpP malaysia, , , AS khir nya balik kampung",0,0,0,0,,YouTube,0
2025-02-20T14:43:24Z,@masbogg7982,"Untuk JP.... baguslah lo  ga, usah balik kekekkk",0,0,0,0,,YouTube,-1
2025-02-20T14:42:29Z,@ddx9045,"Yalah semua orang klou Indonesia <br>Perkara korupsi sudah turun temurun,knpa RUU perampasan aset terkantung Di DPR karna mereka antek korupsi sudah turun temurun gitu😂",0,0,0,0,,YouTube,-1
2025-02-20T14:42:15Z,@DaudTebang,ITU TANDANYA RAKYAT INDONESIA KECEWA DENGAN CARA PEMERINTAH INDONESIA MENGURUS NEGARA DAN RAKYATNYA.,0,0,0,0,,YouTube,-1
2025-02-20T14:41:19Z,@rezaprimayadi7945,air mani para penjajah,0,0,0,0,,YouTube,-1
2025-02-20T14:36:05Z,@BedjoSuroso,Saya pikir ini Tuan LBP pasti Syukuran .<br>Sbb nggak Niki kenapa mereka sampai segitunya 😜😜😜😜🤣🤣🤣😭😭😭,0,0,0,0,,YouTube,0
2025-02-20T14:36:05Z,@Yoyo-r8d6c,Desersi silahkan keluar dari indonesia.... klo balik buang ke laut..😂😂,0,0,0,0,,YouTube,-1
2025-02-20T14:34:18Z,@erwinkewing6687,Meski semendrta apapun saya tetap mencintai negriku INDONESIA kalian orang yg tidak menghargai pejuang2 negri ini suatu saat kalian menyesal sudah meninggalkan INDONESIA,0,0,0,0,,YouTube,-1
2025-02-20T14:33:09Z,@khairulsharudin3923,Ga ada kalian indonesia gi mana sih..?kami ga dapet mkn?😅😅😅😅,0,0,0,0,,YouTube,0
2025-02-20T14:25:47Z,@HeriSetyadi-u8z,"Biarkan sj pda pindah k luar negeri, skalian jangan pulng k NKRI, roda berputar, sy yakin dg ktegasan presiden prabowo dalam menghadapi persaingan global antr nwgara dan mempertahankan SDA untk d kelola n d gunakan rakyatnya indonwsia akan maju n rakyat akan mendapatkan k makmuran,",0,0,0,0,,YouTube,-1
2025-02-20T14:17:45Z,@iwankriswanjuna7206,TAKUT GAK DAPET KERJA . TAKUT GA MAKAN  .TAKUT GA PUNYA DUIT .TAKUT GA BISA KAWIN  DAN SEMUA KETAKUTAN ITU ADALAH SATU COBAAN  UNTUK SETIAP MANUSIA.<br>SESUNGGUHNYA DI  SEMUA KESULITAN ITU <br>SELALU ADA JLN. TINGGAL SEDIKIT BERFIKIR  RAJIN BERDOA DAN MAU BERUSAHA. KARENA PERTOLONGAN ALLAH ITU DEKAT.  BROW,0,0,0,0,,YouTube,0
2025-02-20T14:17:43Z,@sugengpurnomo8503,Sak karepmu,0,0,0,0,,YouTube,0
2025-02-20T14:16:40Z,@erwangabriel2524,Baguslah klo angkat kaki dari bumi indo😂😂😂  .<br>Lumayan gak bikin penuh2in populasi .,0,0,0,0,,YouTube,-1
2025-02-20T14:15:58Z,@RaviDasa-s6r,Kaya ato miskin tergantung usah kita sendiriove tanah airku,0,0,0,0,,YouTube,0
2025-02-20T14:15:51Z,@Rahim-d9y3t,Yang mau pergi dari negara ini silakan bangsa ini tidak butuh orang orang tidak becus,0,0,0,0,,YouTube,-1
2025-02-20T14:08:41Z,@achnuri9265,dasar penghianat lahir di indonesia makan dari tanah  indonesia minum air indonesia orang yg buat tagar kabur dulu .itu sifat penghianat,0,0,0,0,,YouTube,-1
2025-02-20T14:03:23Z,@leeboartd7466,Negara kita tidak jelas karena pemimpin Hasil pilihan Uang dan mereka pada Korup..,0,0,0,0,,YouTube,-1
2025-02-20T14:01:58Z,@LangitBintangberjaya,Parah sekarang  duit 1 juta hem. Kek duit 100 rebu,0,0,0,0,,YouTube,0
2025-02-20T14:00:02Z,@harrywijono3286,TKI kerja keluar negeri iklas tanpa cingcong .,0,0,0,0,,YouTube,0
2025-02-20T13:59:22Z,@ZahraKurniaPutri-qx1sr,"pergi pergi cepat jangan kembali lagi ,beleng beleng,dongok anda kembali jadi beban negara,cari tu negara yg mau menerima anda.",0,0,0,0,,YouTube,-1
2025-02-20T13:58:54Z,@syahdu-q8b,SUKA SUKA KALIAN! !ALLOH PASTI MEMBALAS ORANG YG TDK MEMPERTAHANKAM NEGARANYA! <br>GILA DUNIA! SEMENTARA RUSUL DAN SEBAGIAN SAHABAT BERDOA UNTUK TDK JADI OTANG KAYA.,0,0,0,0,,YouTube,-1
2025-02-20T13:58:44Z,@SalehZheirin,"KAFIR USA, KAFIR ISRAEL DAN KAFIR INGGRIS HARUS DILENYAPKAN DARI PETA DUNIA TAHUN 2026",0,0,0,0,,YouTube,-1
2025-02-20T13:56:38Z,@abdullahabdul-j6d,tandai orang2 ini jangan sampai hdp di indonesia. dan yg hina2 negaranya sendiri mending minggat dr nkri,0,0,0,0,,YouTube,-1
2025-02-20T13:53:31Z,@SudirmanDirman-dt4hx,Y g ush balik aja  dr pd kejelekan negara sendiri,0,0,0,0,,YouTube,-1
2025-02-20T13:53:27Z,@ahmadcozyn8628,"Hidup itu pilihan , ada konsekuensi dan resikonya masing2 .....Indonesia ku mmg hari ini sedang sakit , tapi slogan &quot; Hubbul wathon  minal Iman &quot; kayaknya masih relate,  setidaknya untuk saya ...",0,0,0,0,,YouTube,0
2025-02-20T13:52:59Z,@RahmadsyahiqSyahiq,Kabur sajalah kalian yang mau kabur jangan pernah kembali lagi,0,0,0,0,,YouTube,-1
2025-02-20T13:50:21Z,@AlfaZia-kc7hd,Hai orqng2 yg munafik  udah lo lepas aj ke wrgaan nkri saya tidak butuh anda masih banyak orang yg suka nkri.baru hidup di ngra asing aj udah banyak bacot .,0,0,0,0,,YouTube,-1
2025-02-20T13:49:53Z,@ianian1040,"Kalo gue sih sabar aja dulu <br>Selama masih bisa memberi nafkah buat keluarga jalanin aja dulu doa banyakin, setidaknya kalo sekarang gue kg sukses gue siapin anak2 n keturunan gue biar pada sukses di negeri sendiri <br>Kalo mau kabur, kabur sono dewekan jgn ngajak2 orang 🤣😂",0,0,0,0,,YouTube,-1
2025-02-20T13:49:19Z,@Yutubercreatros,Ya sudah pergi aja sana nggak usah dibikin repot. Tetap nyaman di negri sendiri😂😂😂😂,0,0,0,0,,YouTube,-1
2025-02-20T13:48:02Z,@CungPermana,Ga usah pada balik lah😅,0,0,0,0,,YouTube,0
2025-02-20T13:47:45Z,@avieael3622,Alhamdulillah saya nyaman2 saja di Indonesia,0,0,0,0,,YouTube,0
2025-02-20T13:47:36Z,@saifulhamdi2778,jangan kalian balik ke NKRI karena bangsa 8ni tdk butuh pecundang spt kalian,0,0,0,0,,YouTube,-1
2025-02-20T13:47:26Z,@Zulhifzi24,"&quot;KALO NGGAK MAU BALIK KE INDONESI&quot;....Nggak usah balik mas ,,indonesia ndak butuh anda yg tdk trima kondisi negara sendiri....<br>Emangnya s3karang doang kondisi kayak gini???? <br>Dari jaman SUKARNO MU kondisi udah gini",0,0,0,0,,YouTube,-1
2025-02-20T13:47:02Z,@MasSugeng-ij3uj,Hujan emas di negeri orang masih lebih baik hujan batu di negeri sendiri...,0,0,0,0,,YouTube,-1
2025-02-20T13:46:52Z,@murtatimurad580,Blm aja ngerasain nanti klo udah merasakan tinggal di negri orang baru tau,0,0,0,0,,YouTube,0
2025-02-20T13:43:16Z,@hernahherlina8558,susah atau senang hidup &amp; mati tetap di negeri Tercinta sendiri INDONESIA..,0,0,0,0,,YouTube,0
2025-02-20T13:42:53Z,@BedilSongo,Bbc dari dulu propaganda,0,0,0,0,,YouTube,-1
2025-02-20T13:42:11Z,@BedilSongo,Lahopooo..,0,0,0,0,,YouTube,0
2025-02-20T13:38:36Z,@tedimunadi7826,Sono lah pada pergi.gak usah banyak bacot,0,0,0,0,,YouTube,-1
2025-02-20T13:37:25Z,@engekmboke8804,"Berharap para pejabat bisa koreksi dir,i selama ini ada system yg gak berjalan sehingga menimbulkan ketimpangan yg kaya makin kaya yg miskin tambah miskin karena pemerintah kurang sungguh sungguh untuk mensejahterakan rakyat Indonesia, akibat nya rakyat jadi frustasi",0,0,0,0,,YouTube,-1
2025-02-20T13:37:13Z,@arjunaboy612,Saya siap pindah wn kl ada yg menfasilitasi😅,2,0,0,0,,YouTube,0
2025-02-20T13:29:52Z,@rinantadjimin5623,Dia benar..👍,0,0,0,0,,YouTube,1
2025-02-20T13:29:43Z,@Sudihardi-bu5hm,sombong amat sih.,0,0,0,0,,YouTube,-1
2025-02-20T13:29:16Z,@ArifSarjito-x2x,Jaman penjajahan banyak knell yg kabur ke  negara penjajah...sbg penghianat bangsa...<br>Sebaliknya <br>Para pejuang rela dgn kekurangan rela harta rela jiwa demi cinta tanah air ..,0,0,0,0,,YouTube,-1
2025-02-20T13:24:50Z,@ipangsuherman7446,Cara.brpikir.gtu.kaya.g.baik.lhooo....kmana.pun.kau<br>Lari.waktu.yg.bisa.jawab.sbb..manusia.hudup.itu..g.bakaln1000.tahun,0,0,0,0,,YouTube,0
2025-02-20T13:24:30Z,@AdiRafardhan,Yang pengen pindah dari indonesia pindah aja sono lagian hidup di sini malah cuman nambah beban aja kalo cuman pengen hidup enak tapi tidak mau kerja dan mencari jalan keluar buat diri sendiri,0,0,0,0,,YouTube,-1
2025-02-20T13:22:32Z,@Beyllree,"Aku tetap di indonesia<br>Yg mau pergi...ya pergi saja<br>Klo gk cocok di indo... Gk puas di indo ,ya sono ...luar negri tu bagus...klo perlu gk usah balik2 ke indo...<br>Mau jadi antek2 di sono ,bodoh amat",0,0,0,0,,YouTube,-1
2025-02-20T13:20:56Z,@Wardoyo-v6p,Lagian indonesia juga nggak mengharapkanmu,0,0,0,0,,YouTube,-1
2025-02-20T13:20:11Z,@RadenSukro-g7o,"Kabur aja Indonesia gak butuh orang orang  yg cengeng,yg banyak kalau keluar dari Indonesia,enak kita agak berkurang dari persaingan.",0,0,0,0,,YouTube,-1
2025-02-20T13:17:09Z,@dinardarmawan2725,"Sombong sekali,nanti kalau ada apa apa dinegara orang ujung ujungnya minta tolong pemerintah.",0,0,0,0,,YouTube,-1
2025-02-20T13:15:23Z,@Ademinah-sf5xk,Memang tidak pantas hidup di Indonesia bagi orang-orang yg nenek moyangnya sampai dirinya lahir d Indonesia tapi takut mati d negaranya sendiri. Lebih baik matilah d negara orang. Biar makam d Indonesia tidak ada mayat2 penghianat,0,0,0,0,,YouTube,-1
2025-02-20T13:06:13Z,@UMIUMAIYAH-t4w,Para pengkianat negara minggat sana dari Indonesia.,0,0,0,0,,YouTube,-1
2025-02-20T13:05:05Z,@OppoA35-w3e,bagus gar you minggat aja...gak perlu you...jangan bawa juran tetangga lah... dan jangan merengek untuk kembali bila yau dakit merana tersiksa dan teraniaya jngan ngaku rakyat Indonesia Bumi pertiwi juga gak mau menerimamu karena kesombonganmu☝🏼☝🏼👎🏼👎🏼,0,0,0,0,,YouTube,-1
2025-02-20T13:02:31Z,@NabilaNabila-ql1tz,"Negara ini dari segi kekayaannya ok, subur makmur, <br>Tapi yang jadi masalah di<br>NKRI para pemimpin nya<br>Tapi, <br>Para pejabatnya selalu memperkaya diri<br>tidak mensejahterakan rakyat nya, <br>Contohnya<br>pajak kendaraan makin naik<br>pupuk udah susah di dapat<br>mahalnya minta ampun, <br>punya tanah kena pajak<br>terkadang saya bingung<br>para pejabat selalu berteriak<br>negarakita2 😂😂<br>tapi nyatanya saya sebagai rakyat<br>merasa. menumpang di negara sendiri, <br><br>curhatan rakyat😂😂",0,0,0,0,,YouTube,-1
2025-02-20T12:52:19Z,@bwiberuntung9773,Pergi saja jangan kembali LAGI sekarang juga,0,0,0,0,,YouTube,-1
2025-02-20T12:52:02Z,@Olla5758,"Ayo rame rame kabur dari indonesia, sebelum indonesia dibubarin jokowi sama prabowo",0,0,0,0,,YouTube,-1
2025-02-20T12:51:39Z,@muazbaharom8868,lepas itu minta tolong jokowi ape jangan balik sudah,0,0,0,0,,YouTube,-1
2025-02-20T12:51:09Z,@Williams-e4t,Kabur aja to,0,0,0,0,,YouTube,0
2025-02-20T12:50:57Z,@Wahib-m6r,"Jnagank kan kabur ke luar negri, kabur ke aherat juga silahkan tong 🤣🤣",0,0,0,0,,YouTube,-1
2025-02-20T12:50:37Z,@Williams-e4t,Di buang aja,0,0,0,0,,YouTube,-1
2025-02-20T12:50:13Z,@Tosari-g1j,Ini smua pecundang yg hanya bisa mengucilkan bangsanya sendiri,0,0,0,0,,YouTube,-1
2025-02-20T12:45:44Z,@Shiranuy,Lebih baik di luar di sini banyak outsourching nya !!!! Lebih banyak pungli nya !!!! Lebih banyak BAWAAN NYA !!!<br><br>Dulu etnis tionghoa masuk nusantara meninggalkan negara china dan mereka menguasai per ekonomian indonesia,0,0,0,0,,YouTube,-1
2025-02-20T12:40:40Z,@mochamadnasir1782,Gak ngurus gak ngurus kaburo kaburo okay,0,0,0,0,,YouTube,0
2025-02-20T12:40:38Z,@Sunadi1234-r6k,mau kabur mau modar itu urusan mu nkri masi banyak rakyat yg cinta dan bersyukur jadi orang  nkri yg rama dan santu saya pribadi sudah perna  keluar negri di 4 negra dan hanya nkri negara yg indah dan  damai,0,0,0,0,,YouTube,-1
2025-02-20T12:39:55Z,@rickjackson5407,Ndak usah balik ke indonesia.....lagian indonesia juga ndak butuh lo.....jdi ndak usah sok dech....emang siapa yg butuh lo cok,0,0,0,0,,YouTube,-1
2025-02-20T12:39:13Z,@CheChanel,Di negeri sndiri aja mentalnya Cemen apa lgi dinegeri orng?? 😂,0,0,0,0,,YouTube,-1
2025-02-20T12:38:49Z,@kistamazza7860,"Lo mau mati, lo mau sakit atw lo mo sengsara/bahagia di sono terserah lo gua ga pikirin tau",0,0,0,0,,YouTube,-1
2025-02-20T12:32:28Z,@SriIskandar-x5t,"say6ang sekali ada menteri di kabinet  yg menanggapinya dgn santai. Dgn ucapan kalau ingin mencari kerja di luar negeri silahkan. Kalau saya menilainya adalah,  negara memperlihatkan  ketidak mampuannya  menyedikan lowongan kerja utk Rakyatnya.",0,0,0,0,,YouTube,-1
2025-02-20T12:31:01Z,@azharmuzakki-jt7kn,Saksirmu,0,0,0,0,,YouTube,0
2025-02-20T12:29:16Z,@Arul_sket,"Silakan pada minggat buat ngurangin😅😅😅gua mah hidup mati di indonesia,susah&quot;dulu pahlawan berjuang",0,0,0,0,,YouTube,-1
2025-02-20T12:26:21Z,@MananHaryanto,Mau kabur...<br>Ya sana ...<br>Emang guee pikirn.<br>😊😊😊😊😊<br>Ga ngefek...<br>Rakyat Indonesia ada 270 juta lebih...<br>Mau kabur sejuta atau 100 juta .ga ada ngefeknya.<br>😊😊😊😊😊,0,0,0,0,,YouTube,-1
2025-02-20T12:24:00Z,@bambangprionggo5074,Awas ya kl balik lg...,0,0,0,0,,YouTube,0
2025-02-20T12:16:43Z,@uminah6043,Jiwa penghianat,0,0,0,0,,YouTube,-1
2025-02-20T12:16:40Z,@supardiz8061,Baik Kao mati sebagai warga Israel<br>Baru betul sebab kmuitu gak ada harganya di indonesia .,0,0,0,0,,YouTube,-1
2025-02-20T12:14:48Z,@bimasaputra9830,Sak karepmu....kuwi uripmu dewe.raksah tagar tagar.....meh kiamat donyo.,0,0,0,0,,YouTube,-1
2025-02-20T12:11:43Z,@RendraArkiang-p3u,"Kalau mau pergi, pergi aja tidak ada yg melarang. Semoga semua orang seperti anda2 yg tidak pernah bersyukur pergi dari indonesia.",0,0,0,0,,YouTube,-1
2025-02-20T12:08:20Z,@ngawur855,Kalau mau kabur.kabir aja Sono.negara juga ga bkln merasa kehilangan 😂😂,0,0,0,0,,YouTube,-1
2025-02-20T12:07:21Z,@Soojin517,Kalo bisa bahas Asing dan ada modal gue mau kabur aja ke luar negeri. Males bgt udh hidup di Indo 😂,0,0,0,0,,YouTube,1
2025-02-20T12:06:33Z,@teguhsantoso3200,"Ngk ngaruh woooi...kbur aja,,, orang Indonesia lebih 2 suka2 kamu....",0,0,0,0,,YouTube,-1
2025-02-20T12:06:06Z,@lekmunirr,"Kalau saya sih bangga mati sbg orang Indonesia...krn saya lahir , besar dan beraktivitas di Indonesia... apapun yg terjadi insyaallah saya akan tetap berada di Indonesia sampai akhir hayat.",0,0,0,0,,YouTube,0
2025-02-20T12:05:37Z,@doktersetrum5695,Yah semoga kau krasan disana dan jngn kembali,0,0,0,0,,YouTube,-1
2025-02-20T12:05:17Z,@Oppo-y4q,Ayo tagar lari aja dulu jgn kembali ke Indonesia selamanya,0,0,0,0,,YouTube,1
2025-02-20T12:03:24Z,@Dewwi-bb5rk,Ex dimana mana samasaja yg penting jaga amalan agama kita org islam solat 5waktu diutamakan walaupun di negara maju pun nol kita di nkri ini harus banyak bersukur,0,0,0,0,,YouTube,0
2025-02-20T12:01:18Z,@mulmul8529,"Minggato kami gak respect dg orang2 begini,tanah air kita tetap kita jaga ❤❤❤❤❤",0,0,0,0,,YouTube,-1
2025-02-20T11:58:44Z,@Amsal-hl4jw,Selamanya saja kau gak usah balik ke Indonesia krm kami gak butuh anda,0,0,0,0,,YouTube,-1
2025-02-20T11:52:25Z,@muhammadishak5758,"Seburuk apapun  tanah kelahiranmu,,,itu adalah TUHAN yg men TAKDIR kanmu menjadi seseorang yg lahir di tempat itu,,,,ITULAH TAKDIR,,,<br>kalian pikir kita bisa memilih tanah kelahiran kita???..😂😂<br>Begitulah RAHASIA TUHAN membuat kalian lahir di tempat itu,,,,<br>Siapapun yg tidak percaya takdir,,tunggu saja ..urusanmu bukan dengan tanah kelahirannya,tapi urusanmu dengan TUHAN....<br>jadi,,berhati hatilah dengan ucapan dan tindakanmu,,,kita ini cuma mampir sebentar,,di manapun kalian lahir,,itu hanyalah tempat singgah sebentar,,,jadi jangan menjadi manusia yg kata nya modern,tapi lebih bodoh dari manusia jaman batu,,,😢😢😢",0,0,0,0,,YouTube,0
2025-02-20T11:45:50Z,@selamat1236,"BAGI SAYA DAK ADA YANG ANEH ATAU YANG WOW, DENGAN TAGAR KABUR AJA DULU..DARI DULU JUGA SIKLUS KEHIDUPAN SAMA DIMANA BERPELUANG BAGUS YA KITA KESANA. SAYA UMUR 60,,TETAP DI BERI PELUANG BEKERJA, DI INDONESIA MASIH BANYAK LAPANGAN PEKERJAAN,  KALAU YANG OMONG DAK BALIK INDONESIA YA BAGUSLAH.",0,0,0,0,,YouTube,-1
2025-02-20T11:43:18Z,@barajatiaja4841,Kata tagar ada jika ada sekelompok orang yang ingin menyerukan dan memprovokasi .. jd jd siapa yang punya kepentingan utk menyerukan kata kabur dari Indonesia... <br>Sebab Indonesia memang sedang di ributkan dan jadi rebutan bangsa  eropa... bahkan amerika... <br>Begitulah kiranya dalam kepentingan2 nya... <br>Pikiran jernih pasti ketemu jalannya...,0,0,0,0,,YouTube,-1
2025-02-20T11:38:13Z,@RosiRasikin,"Yaaaah pergi saja kemana kamu suka,gak usah kembali juga gpp,yakinlah negara gak akan rugi.",0,0,0,0,,YouTube,-1
2025-02-20T11:34:24Z,@akusyara,kaburlah..kaum munafik,0,0,0,0,,YouTube,-1
